invoice_id,StockCode,product_name,quantity,transaction_date,unit_price,customer_id,country,total_line_value
573340,22115,METAL SIGN EMPIRE TEA,3,30/10/11,0.79,14159,United Kingdom,2.37
573343,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,2,30/10/11,2.08,13566,United Kingdom,4.16
573343,22996,TRAVEL CARD WALLET VINTAGE TICKET,2,30/10/11,0.42,13566,United Kingdom,0.84
573345,21823,PAINTED METAL HEART WITH HOLLY BELL,15,30/10/11,0.39,17609,United Kingdom,5.85
573345,23122,PARTY CHARMS 50 PIECES,1,30/10/11,0.83,17609,United Kingdom,0.83
573346,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,30/10/11,4.95,17255,United Kingdom,4.95
573347,22571,ROCKING HORSE RED CHRISTMAS,4,30/10/11,0.85,13137,United Kingdom,3.4
573347,23370,SET 36 COLOURING PENCILS DOILY,3,30/10/11,1.25,13137,United Kingdom,3.75
573347,16225,RATTLE SNAKE EGGS,2,30/10/11,1.25,13137,United Kingdom,2.5
573347,85014A,BLACK/BLUE POLKADOT UMBRELLA,2,30/10/11,5.95,13137,United Kingdom,11.9
573347,21535,RED RETROSPOT SMALL MILK JUG,3,30/10/11,2.55,13137,United Kingdom,7.65
573350,23486,ANTIQUE HEART SHELF UNIT,1,30/10/11,16.65,17725,United Kingdom,16.65
573353,22768,FAMILY PHOTO FRAME CORNICE,1,30/10/11,9.95,16115,United Kingdom,9.95
573360,23538,WALL ART VINTAGE HEART,1,30/10/11,4.95,15748,United Kingdom,4.95
573362,22071,SMALL WHITE RETROSPOT MUG IN BOX,6,30/10/11,3.75,12597,Spain,22.5
573362,35810A,ENAMEL PINK COFFEE CONTAINER,6,30/10/11,0.83,12597,Spain,4.98
573362,23266,SET OF 3 WOODEN STOCKING DECORATION,12,30/10/11,1.25,12597,Spain,15
573362,22720,SET OF 3 CAKE TINS PANTRY DESIGN,3,30/10/11,4.95,12597,Spain,14.85
573365,22720,SET OF 3 CAKE TINS PANTRY DESIGN,12,30/10/11,4.95,12584,Italy,59.4
573369,21787,RAIN PONCHO RETROSPOT,1,30/10/11,0.85,16049,United Kingdom,0.85
573370,22844,VINTAGE CREAM DOG FOOD CONTAINER,2,30/10/11,8.50,16626,United Kingdom,17
573370,22627,MINT KITCHEN SCALES,2,30/10/11,8.50,16626,United Kingdom,17
573373,21481,FAWN BLUE HOT WATER BOTTLE,1,30/10/11,3.75,14684,United Kingdom,3.75
573373,23505,PLAYING CARDS I LOVE LONDON,2,30/10/11,1.25,14684,United Kingdom,2.5
573377,22730,ALARM CLOCK BAKELIKE IVORY,1,30/10/11,3.75,14653,United Kingdom,3.75
573380,23534,WALL ART STOP FOR TEA,2,30/10/11,5.95,14572,United Kingdom,11.9
573381,22374,AIRLINE BAG VINTAGE JET SET RED,1,30/10/11,4.25,17590,United Kingdom,4.25
573381,22703,PINK CAT BOWL,1,30/10/11,2.10,17590,United Kingdom,2.1
573387,22555,PLASTERS IN TIN STRONGMAN,1,30/10/11,1.65,15054,United Kingdom,1.65
573387,21770,OPEN CLOSED METAL SIGN,1,30/10/11,4.95,15054,United Kingdom,4.95
573387,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,1,30/10/11,0.29,15054,United Kingdom,0.29
573393,22337,ANGEL DECORATION PAINTED ZINC,24,30/10/11,0.65,14158,United Kingdom,15.6
573393,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,24,30/10/11,0.29,14158,United Kingdom,6.96
573393,22766,PHOTO FRAME CORNICE,8,30/10/11,2.95,14158,United Kingdom,23.6
573396,72817,SET OF 2 CHRISTMAS DECOUPAGE CANDLE,1,30/10/11,0.79,14723,United Kingdom,0.79
573397,21259,VICTORIAN SEWING BOX SMALL,2,30/10/11,5.95,15547,United Kingdom,11.9
573397,22138,BAKING SET 9 PIECE RETROSPOT,2,30/10/11,4.95,15547,United Kingdom,9.9
573398,85049H,URBAN BLACK RIBBONS,5,30/10/11,1.25,17373,United Kingdom,6.25
573398,22721,SET OF 3 CAKE TINS SKETCHBOOK,6,30/10/11,4.95,17373,United Kingdom,29.7
573405,21132,SILVER STANDING GNOME,1,30/10/11,4.25,13822,United Kingdom,4.25
573406,22383,LUNCH BAG SUKI DESIGN,10,30/10/11,1.65,14112,United Kingdom,16.5
573407,22079,RIBBON REEL HEARTS DESIGN,5,30/10/11,1.65,18067,United Kingdom,8.25
573411,23339,EGG FRYING PAN BLUE,6,30/10/11,2.08,13870,United Kingdom,12.48
573413,22800,ANTIQUE TALL SWIRLGLASS TRINKET POT,4,30/10/11,3.75,15444,United Kingdom,15
573414,23424,GINGHAM RECIPE BOOK BOX,4,30/10/11,4.95,16877,United Kingdom,19.8
573414,23403,LETTER HOLDER HOME SWEET HOME,4,30/10/11,3.75,16877,United Kingdom,15
573414,84192,ASSORTED COLOUR METAL CAT,3,30/10/11,1.25,16877,United Kingdom,3.75
573415,22161,HEART DECORATION RUSTIC HANGING,5,30/10/11,0.19,13607,United Kingdom,0.95
573415,84459A,PINK METAL CHICKEN HEART,2,30/10/11,1.49,13607,United Kingdom,2.98
573418,22076,6 RIBBONS EMPIRE,12,31/10/11,1.65,15360,United Kingdom,19.8
573420,22041,"RECORD FRAME 7"" SINGLE SIZE",12,31/10/11,2.55,18223,United Kingdom,30.6
573428,21935,SUKI SHOULDER BAG,10,31/10/11,1.65,12571,France,16.5
573464,84836,ZINC METAL HEART DECORATION,24,31/10/11,1.25,15667,United Kingdom,30
573464,23418,LAVENDER TOILETTE BOTTLE,12,31/10/11,2.08,15667,United Kingdom,24.96
573481,23168,CLASSIC CAFE SUGAR DISPENSER,12,31/10/11,1.25,13994,United Kingdom,15
573485,23329,DECORATIVE WICKER HEART LARGE,3,31/10/11,1.65,15752,United Kingdom,4.95
573496,23300,GARDENERS KNEELING PAD CUP OF TEA,3,31/10/11,1.65,17841,United Kingdom,4.95
573496,82482,WOODEN PICTURE FRAME WHITE FINISH,2,31/10/11,2.95,17841,United Kingdom,5.9
573501,17012A,ORIGAMI VANILLA INCENSE/CANDLE SET,1,31/10/11,0.85,18055,United Kingdom,0.85
573509,22043,CHRISTMAS CARD SCREEN PRINT,24,31/10/11,0.19,16169,United Kingdom,4.56
573512,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,24,31/10/11,0.29,17951,United Kingdom,6.96
573542,35970,ZINC FOLKART SLEIGH BELLS,12,31/10/11,1.69,14702,United Kingdom,20.28
573546,23100,SILVER BELLS TABLE DECORATION,12,31/10/11,1.25,15974,United Kingdom,15
573551,21351,CINAMMON & ORANGE WREATH,4,31/10/11,6.75,15044,United Kingdom,27
573564,22585,PACK OF 6 BIRDY GIFT TAGS,12,31/10/11,1.25,16127,United Kingdom,15
573576,22467,GUMBALL COAT RACK,1,31/10/11,4.96,14096,United Kingdom,4.96
573576,22074,6 RIBBONS SHIMMERING PINKS,6,31/10/11,1.25,14096,United Kingdom,7.5
573576,22360,GLASS JAR ENGLISH CONFECTIONERY,1,31/10/11,5.79,14096,United Kingdom,5.79
573576,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,31/10/11,5.79,14096,United Kingdom,11.58
573576,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,3,31/10/11,7.46,14096,United Kingdom,22.38
573576,22024,RAINY LADIES BIRTHDAY CARD,2,31/10/11,0.83,14096,United Kingdom,1.66
573576,21889,WOODEN BOX OF DOMINOES,3,31/10/11,2.46,14096,United Kingdom,7.38
573576,84596G,SMALL CHOCOLATES PINK BOWL,5,31/10/11,0.83,14096,United Kingdom,4.15
573576,23272,TREE T-LIGHT HOLDER WILLIE WINKIE,11,31/10/11,3.29,14096,United Kingdom,36.19
573576,21974,SET OF 36 PAISLEY FLOWER DOILIES,1,31/10/11,2.92,14096,United Kingdom,2.92
573576,22750,FELTCRAFT PRINCESS LOLA DOLL,2,31/10/11,7.46,14096,United Kingdom,14.92
573576,22262,FELT EGG COSY CHICKEN,3,31/10/11,1.63,14096,United Kingdom,4.89
573576,20707,CRAZY DAISY HEART DECORATION,1,31/10/11,2.46,14096,United Kingdom,2.46
573576,23264,SET OF 3 WOODEN SLEIGH DECORATIONS,15,31/10/11,2.46,14096,United Kingdom,36.9
573576,22751,FELTCRAFT PRINCESS OLIVIA DOLL,1,31/10/11,7.46,14096,United Kingdom,7.46
573576,22603,CHRISTMAS RETROSPOT TREE WOOD,1,31/10/11,1.63,14096,United Kingdom,1.63
573579,17003,BROCADE RING PURSE,36,31/10/11,0.39,15033,United Kingdom,14.04
573584,22456,NATURAL SLATE CHALKBOARD LARGE,18,31/10/11,4.25,16705,United Kingdom,76.5
573584,22892,SET OF SALT AND PEPPER TOADSTOOLS,24,31/10/11,1.25,16705,United Kingdom,30
573656,22800,ANTIQUE TALL SWIRLGLASS TRINKET POT,4,31/10/11,3.75,12417,Belgium,15
573656,22692,DOORMAT WELCOME TO OUR HOME,2,31/10/11,8.25,12417,Belgium,16.5
573744,21915,RED HARMONICA IN BOX,12,11/01/11,1.25,17733,United Kingdom,15
573744,21314,SMALL GLASS HEART TRINKET POT,8,11/01/11,2.10,17733,United Kingdom,16.8
573746,22077,6 RIBBONS RUSTIC CHARM,84,11/01/11,1.95,13461,United Kingdom,163.8
573747,22114,HOT WATER BOTTLE TEA AND SYMPATHY,4,11/01/11,4.25,13697,United Kingdom,17
573763,23582,VINTAGE DOILY JUMBO BAG RED,10,11/01/11,2.08,17139,United Kingdom,20.8
573769,21889,WOODEN BOX OF DOMINOES,12,11/01/11,1.25,13292,United Kingdom,15
573770,23359,SET OF 12 T-LIGHTS VINTAGE DOILY,12,11/01/11,1.95,15214,United Kingdom,23.4
573773,23343,JUMBO BAG VINTAGE CHRISTMAS,20,11/01/11,2.08,13327,United Kingdom,41.6
573774,21931,JUMBO STORAGE BAG SUKI,100,11/01/11,1.74,16029,United Kingdom,174
573778,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,48,11/01/11,3.75,18092,United Kingdom,180
573808,22696,WICKER WREATH LARGE,1,11/01/11,1.95,14419,United Kingdom,1.95
573840,22193,RED DINER WALL CLOCK,12,11/01/11,7.65,14866,United Kingdom,91.8
573863,20685,DOORMAT RED RETROSPOT,10,11/01/11,7.08,16825,United Kingdom,70.8
573863,23226,FILIGREE HEART DAISY WHITE,24,11/01/11,1.25,16825,United Kingdom,30
573871,22597,MUSICAL ZINC HEART DECORATION,72,11/01/11,0.29,14426,United Kingdom,20.88
573871,22151,PLACE SETTING WHITE HEART,24,11/01/11,0.42,14426,United Kingdom,10.08
573874,23582,VINTAGE DOILY JUMBO BAG RED,10,11/01/11,2.08,13868,United Kingdom,20.8
573874,23240,SET OF 4 KNICK KNACK TINS DOILY,6,11/01/11,4.15,13868,United Kingdom,24.9
573876,22515,CHILDS GARDEN SPADE PINK,2,11/01/11,2.10,16360,United Kingdom,4.2
573876,22557,PLASTERS IN TIN VINTAGE PAISLEY,2,11/01/11,1.65,16360,United Kingdom,3.3
573876,47590B,PINK HAPPY BIRTHDAY BUNTING,1,11/01/11,5.45,16360,United Kingdom,5.45
573879,22345,PARTY PIZZA DISH BLUE POLKADOT,2,11/01/11,0.85,15039,United Kingdom,1.7
573879,15056N,EDWARDIAN PARASOL NATURAL,1,11/01/11,5.95,15039,United Kingdom,5.95
573888,16237,SLEEPING CAT ERASERS,30,11/01/11,0.21,17696,United Kingdom,6.3
573893,23042,PAPER LANTERN 7 POINT SNOW STAR,8,11/01/11,6.65,18270,United Kingdom,53.2
573897,20668,DISCO BALL CHRISTMAS DECORATION,96,11/01/11,0.12,16729,United Kingdom,11.52
573904,23452,HEART MINI PORTRAIT FRAME,6,11/01/11,1.95,14505,United Kingdom,11.7
573904,21890,S/6 WOODEN SKITTLES IN COTTON BAG,2,11/01/11,3.25,14505,United Kingdom,6.5
573904,85124B,BLUE JUICY FRUIT PHOTO FRAME,2,11/01/11,2.55,14505,United Kingdom,5.1
573905,21623,VINTAGE UNION JACK MEMOBOARD,1,11/01/11,9.95,16971,United Kingdom,9.95
573909,22315,200 RED + WHITE BENDY STRAWS,1,11/01/11,1.25,17813,United Kingdom,1.25
573915,23321,SMALL WHITE HEART OF WICKER,2,11/01/11,1.65,15511,United Kingdom,3.3
573921,21174,POTTERING IN THE SHED METAL SIGN,12,11/02/11,2.08,16352,United Kingdom,24.96
573923,23159,SET OF 5 PANCAKE DAY MAGNETS,3,11/02/11,2.08,17965,United Kingdom,6.24
573931,23078,ICE CREAM PEN LIP GLOSS,24,11/02/11,1.25,16884,United Kingdom,30
573992,84879,ASSORTED COLOUR BIRD ORNAMENT,8,11/02/11,1.69,15275,United Kingdom,13.52
573994,23574,PACKING CHARGE,1,11/02/11,7.50,17135,United Kingdom,7.5
573996,23217,LAUREL HEART ANTIQUE SILVER,24,11/02/11,1.25,16747,United Kingdom,30
574009,21028,NINJA RABBIT BLACK,4,11/02/11,1.25,15750,United Kingdom,5
574011,22900,SET 2 TEA TOWELS I LOVE LONDON,4,11/02/11,3.25,16884,United Kingdom,13
574015,23109,PACK OF SIX LED TEA LIGHTS,96,11/02/11,2.49,15576,United Kingdom,239.04
574033,23355,HOT WATER BOTTLE KEEP CALM,4,11/02/11,4.95,16558,United Kingdom,19.8
574034,23583,LUNCH BAG PAISLEY PARK,1,11/02/11,1.65,17841,United Kingdom,1.65
574038,23284,DOORMAT KEEP CALM AND COME IN,2,11/02/11,8.25,18164,United Kingdom,16.5
574043,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,11/02/11,2.95,16367,United Kingdom,14.75
574043,22667,RECIPE BOX RETROSPOT,2,11/02/11,2.95,16367,United Kingdom,5.9
574043,22720,SET OF 3 CAKE TINS PANTRY DESIGN,4,11/02/11,4.95,16367,United Kingdom,19.8
574048,23013,GLASS APOTHECARY BOTTLE TONIC,4,11/02/11,3.95,13769,United Kingdom,15.8
574049,10120,DOGGY RUBBER,1,11/02/11,0.21,13316,United Kingdom,0.21
574052,23581,JUMBO BAG PAISLEY PARK,2,11/02/11,2.08,16706,United Kingdom,4.16
574059,23477,WOODLAND LARGE BLUE FELT HEART,1,11/02/11,1.25,14646,Netherlands,1.25
574062,22720,SET OF 3 CAKE TINS PANTRY DESIGN,3,11/02/11,4.95,17675,United Kingdom,14.85
574063,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,1,11/02/11,2.95,13271,United Kingdom,2.95
574063,21014,SWISS CHALET TREE DECORATION,6,11/02/11,0.29,13271,United Kingdom,1.74
574063,21175,GIN + TONIC DIET METAL SIGN,2,11/02/11,2.55,13271,United Kingdom,5.1
574079,85038,6 CHOCOLATE LOVE HEART T-LIGHTS,2,11/02/11,2.10,17595,United Kingdom,4.2
574079,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,6,11/02/11,1.25,17595,United Kingdom,7.5
574091,23493,VINTAGE DOILY TRAVEL SEWING KIT,10,11/03/11,1.95,17086,United Kingdom,19.5
574093,22029,SPACEBOY BIRTHDAY CARD,24,11/03/11,0.42,12437,France,10.08
574093,21207,SKULL AND CROSSBONES GARLAND,12,11/03/11,1.65,12437,France,19.8
574093,21122,SET/10 PINK POLKADOT PARTY CANDLES,24,11/03/11,1.25,12437,France,30
574149,23499,SET 12 VINTAGE DOILY CHALK,24,11/03/11,0.42,13709,United Kingdom,10.08
574169,22840,ROUND CAKE TIN VINTAGE RED,2,11/03/11,7.95,17491,United Kingdom,15.9
574170,23583,LUNCH BAG PAISLEY PARK,5,11/03/11,1.65,16221,United Kingdom,8.25
574170,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,5,11/03/11,0.29,16221,United Kingdom,1.45
574240,23232,WRAP VINTAGE LEAF DESIGN,25,11/03/11,0.42,15998,United Kingdom,10.5
574240,23581,JUMBO BAG PAISLEY PARK,2,11/03/11,2.08,15998,United Kingdom,4.16
574247,23374,RED SPOT PAPER GIFT BAG,10,11/03/11,0.82,13168,United Kingdom,8.2
574249,22385,JUMBO BAG SPACEBOY DESIGN,3,11/03/11,2.08,16347,United Kingdom,6.24
574249,23479,WIRE EGG BASKET,2,11/03/11,7.85,16347,United Kingdom,15.7
574250,21155,RED RETROSPOT PEG BAG,2,11/03/11,2.55,17634,United Kingdom,5.1
574252,23480,MINI LIGHTS WOODLAND MUSHROOMS,8,11/03/11,3.75,12437,France,30
574258,23420,PANTRY HOOK TEA STRAINER,1,11/03/11,2.08,16891,United Kingdom,2.08
574269,22086,PAPER CHAIN KIT 50'S CHRISTMAS,12,11/03/11,2.95,15570,United Kingdom,35.4
574269,23570,TRADITIONAL PICK UP STICKS GAME,12,11/03/11,1.25,15570,United Kingdom,15
574273,22695,WICKER WREATH SMALL,4,11/03/11,1.45,16322,United Kingdom,5.8
574281,22398,MAGNETS PACK OF 4 SWALLOWS,12,11/03/11,0.39,14856,United Kingdom,4.68
574284,23208,LUNCH BAG VINTAGE LEAF DESIGN,10,11/03/11,1.65,17644,United Kingdom,16.5
574292,21990,MODERN FLORAL STATIONERY SET,2,11/03/11,1.25,16914,United Kingdom,2.5
574304,21259,VICTORIAN SEWING BOX SMALL,1,11/03/11,5.95,14428,United Kingdom,5.95
574304,21896,POTTING SHED TWINE,2,11/03/11,2.10,14428,United Kingdom,4.2
574305,23211,RED ROCKING HORSE HAND PAINTED,24,11/03/11,1.25,18081,United Kingdom,30
574306,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,24,11/03/11,0.29,17481,United Kingdom,6.96
574308,84997B,CHILDRENS CUTLERY RETROSPOT RED,1,11/03/11,4.15,16409,United Kingdom,4.15
574310,21984,PACK OF 12 PINK PAISLEY TISSUES,4,11/03/11,0.39,13467,United Kingdom,1.56
574310,20973,12 PENCIL SMALL TUBE WOODLAND,12,11/03/11,0.65,13467,United Kingdom,7.8
574311,22075,6 RIBBONS ELEGANT CHRISTMAS,24,11/03/11,1.65,15640,United Kingdom,39.6
574313,23404,HOME SWEET HOME BLACKBOARD,6,11/03/11,4.95,13267,United Kingdom,29.7
574317,23186,FRENCH STYLE STORAGE JAR CAFE,24,11/03/11,0.29,17078,United Kingdom,6.96
574319,82486,3 DRAWER ANTIQUE WHITE WOOD CABINET,24,11/03/11,8.15,15482,United Kingdom,195.6
574319,72802B,OCEAN SCENT CANDLE IN JEWELLED BOX,162,11/03/11,1.00,15482,United Kingdom,162
574321,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,2,11/03/11,3.95,16016,United Kingdom,7.9
574326,85049E,SCANDINAVIAN REDS RIBBONS,12,11/04/11,1.25,14913,United Kingdom,15
574327,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,24,11/04/11,0.85,13013,United Kingdom,20.4
574328,20725,LUNCH BAG RED RETROSPOT,30,11/04/11,1.65,13081,United Kingdom,49.5
574328,85232D,SET/3 DECOUPAGE STACKING TINS,6,11/04/11,4.95,13081,United Kingdom,29.7
574328,22065,CHRISTMAS PUDDING TRINKET POT,48,11/04/11,0.39,13081,United Kingdom,18.72
574334,22634,CHILDS BREAKFAST SET SPACEBOY,12,11/04/11,8.50,16672,United Kingdom,102
574340,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,5,11/04/11,0.42,17377,United Kingdom,2.1
574341,22300,COFFEE MUG DOG + BALL DESIGN,432,11/04/11,1.12,18102,United Kingdom,483.84
574343,22722,SET OF 6 SPICE TINS PANTRY DESIGN,4,11/04/11,3.95,12576,Poland,15.8
574343,20836,FRENCH PAISLEY CUSHION COVER,12,11/04/11,0.83,12576,Poland,9.96
574351,22355,CHARLOTTE BAG SUKI DESIGN,1,11/04/11,0.85,17348,United Kingdom,0.85
574352,23542,WALL ART 70'S ALPHABET,72,11/04/11,6.67,18102,United Kingdom,480.24
574353,21791,VINTAGE HEADS AND TAILS CARD GAME,10,11/04/11,1.25,14659,United Kingdom,12.5
574368,23035,DRAWER KNOB CERAMIC IVORY,6,11/04/11,1.45,13004,United Kingdom,8.7
574393,22382,LUNCH BAG SPACEBOY DESIGN,10,11/04/11,1.65,13313,United Kingdom,16.5
574444,22086,PAPER CHAIN KIT 50'S CHRISTMAS,2,11/04/11,2.95,18122,United Kingdom,5.9
574470,22755,SMALL PURPLE BABUSHKA NOTEBOOK,7,11/04/11,0.20,12748,United Kingdom,1.4
574471,35970,ZINC FOLKART SLEIGH BELLS,12,11/04/11,1.69,17677,United Kingdom,20.28
574474,82494L,WOODEN FRAME ANTIQUE WHITE,2,11/04/11,2.95,17979,United Kingdom,5.9
574476,23494,VINTAGE DOILY DELUXE SEWING KIT,2,11/04/11,5.95,17203,United Kingdom,11.9
574476,22736,RIBBON REEL MAKING SNOWMEN,5,11/04/11,1.65,17203,United Kingdom,8.25
574477,22595,GINGHAM HEART DECORATION,8,11/04/11,0.85,15453,United Kingdom,6.8
574479,21915,RED HARMONICA IN BOX,50,11/04/11,1.25,18035,United Kingdom,62.5
574481,23507,MINI PLAYING CARDS BUFFALO BILL,7,11/04/11,0.42,18022,United Kingdom,2.94
574481,23215,JINGLE BELL HEART ANTIQUE SILVER,4,11/04/11,2.08,18022,United Kingdom,8.32
574481,21918,SET 12 KIDS COLOUR CHALK STICKS,1,11/04/11,0.42,18022,United Kingdom,0.42
574481,23368,SET 12 COLOUR PENCILS DOLLY GIRL,3,11/04/11,0.65,18022,United Kingdom,1.95
574481,22037,ROBOT BIRTHDAY CARD,12,11/04/11,0.42,18022,United Kingdom,5.04
574484,21015,DARK BIRD HOUSE TREE DECORATION,24,11/04/11,0.29,14388,United Kingdom,6.96
574491,22899,CHILDREN'S APRON DOLLY GIRL,6,11/04/11,2.10,16318,United Kingdom,12.6
574501,23332,IVORY WICKER HEART LARGE,4,11/04/11,1.65,12577,France,6.6
574514,22755,SMALL PURPLE BABUSHKA NOTEBOOK,72,11/04/11,0.72,15311,United Kingdom,51.84
574521,22966,GINGERBREAD MAN COOKIE CUTTER,12,11/04/11,1.25,15358,United Kingdom,15
574530,48184,DOORMAT ENGLISH ROSE,1,11/04/11,8.25,16887,United Kingdom,8.25
574530,21818,GLITTER HEART DECORATION,10,11/04/11,0.39,16887,United Kingdom,3.9
574532,23494,VINTAGE DOILY DELUXE SEWING KIT,3,11/04/11,5.95,15676,United Kingdom,17.85
574532,47578A,ENGLISH ROSE SMALL SCENTED FLOWER,10,11/04/11,0.85,15676,United Kingdom,8.5
574532,23502,PLAYING CARDS VINTAGE DOILY,12,11/04/11,1.25,15676,United Kingdom,15
574532,85025B,EAU DE NILE HEART SHAPE PHOTO FRAME,24,11/04/11,1.65,15676,United Kingdom,39.6
574534,23296,SET OF 6 TEA TIME BAKING CASES,48,11/04/11,1.04,15061,United Kingdom,49.92
574544,23177,TREASURE ISLAND BOOK BOX,6,11/04/11,2.25,17084,United Kingdom,13.5
574547,23265,SET OF 3 WOODEN TREE DECORATIONS,3,11/04/11,1.25,17841,United Kingdom,3.75
574547,23356,LOVE HOT WATER BOTTLE,1,11/04/11,5.95,17841,United Kingdom,5.95
574547,20728,LUNCH BAG CARS BLUE,3,11/04/11,1.65,17841,United Kingdom,4.95
574547,23266,SET OF 3 WOODEN STOCKING DECORATION,3,11/04/11,1.25,17841,United Kingdom,3.75
574550,22086,PAPER CHAIN KIT 50'S CHRISTMAS,1,11/04/11,2.95,12484,Spain,2.95
574555,22694,WICKER STAR,2,11/04/11,2.10,16426,United Kingdom,4.2
574559,22619,SET OF 6 SOLDIER SKITTLES,3,11/04/11,3.75,14056,United Kingdom,11.25
574560,22086,PAPER CHAIN KIT 50'S CHRISTMAS,6,11/04/11,2.95,17703,United Kingdom,17.7
574585,82582,AREA PATROLLED METAL SIGN,216,11/06/11,1.85,17133,United Kingdom,399.6
574587,22557,PLASTERS IN TIN VINTAGE PAISLEY,12,11/06/11,1.65,14936,Channel Islands,19.8
574589,23329,DECORATIVE WICKER HEART LARGE,5,11/06/11,1.65,15017,United Kingdom,8.25
574590,22726,ALARM CLOCK BAKELIKE GREEN,2,11/06/11,3.75,18077,United Kingdom,7.5
574591,23534,WALL ART STOP FOR TEA,3,11/06/11,5.95,15745,United Kingdom,17.85
574624,23535,WALL ART BICYCLE SAFETY,6,11/06/11,5.95,17769,United Kingdom,35.7
574657,23370,SET 36 COLOURING PENCILS DOILY,5,11/06/11,1.25,13772,United Kingdom,6.25
574660,23203,JUMBO BAG VINTAGE DOILY,1,11/06/11,2.08,15407,United Kingdom,2.08
574662,23236,STORAGE TIN VINTAGE DOILY,6,11/06/11,2.89,16676,United Kingdom,17.34
574662,23347,I LOVE LONDON BEAKER,12,11/06/11,1.25,16676,United Kingdom,15
574667,23244,ROUND STORAGE TIN VINTAGE LEAF,6,11/06/11,1.95,15514,United Kingdom,11.7
574670,22219,LOVEBIRD HANGING DECORATION WHITE,4,11/06/11,0.85,12838,United Kingdom,3.4
574672,23318,BOX OF 6 MINI VINTAGE CRACKERS,1,11/06/11,2.49,13532,United Kingdom,2.49
574672,21111,"SWISS ROLL TOWEL, CHOCOLATE SPOTS",1,11/06/11,2.95,13532,United Kingdom,2.95
574673,23154,SET OF 4 JAM JAR MAGNETS,2,11/06/11,2.08,15555,United Kingdom,4.16
574673,23207,LUNCH BAG ALPHABET DESIGN,2,11/06/11,1.65,15555,United Kingdom,3.3
574675,21975,PACK OF 60 DINOSAUR CAKE CASES,6,11/06/11,0.55,17289,United Kingdom,3.3
574675,22208,WOOD STAMP SET THANK YOU,1,11/06/11,0.83,17289,United Kingdom,0.83
574677,21175,GIN + TONIC DIET METAL SIGN,1,11/06/11,2.55,16445,United Kingdom,2.55
574677,23389,SPACEBOY MINI BACKPACK,1,11/06/11,4.15,16445,United Kingdom,4.15
574680,20712,JUMBO BAG WOODLAND ANIMALS,10,11/06/11,2.08,15078,United Kingdom,20.8
574681,23229,VINTAGE DONKEY TAIL GAME,6,11/06/11,3.75,15156,United Kingdom,22.5
574682,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,5,11/06/11,2.08,14963,United Kingdom,10.4
574683,23570,TRADITIONAL PICK UP STICKS GAME,3,11/06/11,1.25,16372,United Kingdom,3.75
574686,21810,CHRISTMAS HANGING STAR WITH BELL,4,11/06/11,0.39,17608,United Kingdom,1.56
574696,21817,GLITTER CHRISTMAS TREE,6,11/06/11,0.39,13634,United Kingdom,2.34
574702,23215,JINGLE BELL HEART ANTIQUE SILVER,12,11/06/11,2.08,15839,United Kingdom,24.96
574704,23329,DECORATIVE WICKER HEART LARGE,5,11/06/11,1.65,15696,United Kingdom,8.25
574709,21500,PINK POLKADOT WRAP,25,11/06/11,0.42,17768,United Kingdom,10.5
574709,22630,DOLLY GIRL LUNCH BOX,3,11/06/11,1.95,17768,United Kingdom,5.85
574710,21070,VINTAGE BILLBOARD MUG,6,11/06/11,1.25,15427,United Kingdom,7.5
574714,85032A,ROMANTIC IMAGES GIFT WRAP SET,4,11/06/11,0.65,15427,United Kingdom,2.6
574716,17091J,VANILLA INCENSE IN TIN,1,11/06/11,0.38,14502,United Kingdom,0.38
574716,22095,LADS ONLY TISSUE BOX,1,11/06/11,0.39,14502,United Kingdom,0.39
574720,22470,HEART OF WICKER LARGE,2,11/06/11,2.95,14547,United Kingdom,5.9
574721,22640,SET OF 4 NAPKIN CHARMS 3 KEYS,1,11/06/11,2.55,17920,United Kingdom,2.55
574721,22899,CHILDREN'S APRON DOLLY GIRL,3,11/06/11,2.10,17920,United Kingdom,6.3
574722,22099,CARAVAN SQUARE TISSUE BOX,2,11/06/11,0.39,14502,United Kingdom,0.78
574722,20839,FRENCH PAISLEY CUSHION COVER,6,11/06/11,0.85,14502,United Kingdom,5.1
574726,22197,POPCORN HOLDER,9,11/06/11,0.85,14664,United Kingdom,7.65
574732,23424,GINGHAM RECIPE BOOK BOX,4,11/06/11,4.95,13523,United Kingdom,19.8
