Invoice,StockCode,Description,Quantity,transaction_date,Price,Customer ID,Country,Total_Value
502842,84507,STRIPES DESIGN MONKEY DOLL,1,09/12/2010,2.55,17518,United Kingdom,2.55
515095,"22,460.00",EMBOSSED GLASS TEALIGHT HOLDER,-3,13/12/2009,1.25,16570,United Kingdom,-3.75
531770,22574,HEART WOODEN CHRISTMAS DECORATION,5,12/05/2010,0.85,14452,United Kingdom,4.25
489782,20752,RETRO BLUE SPOTTY WASHING UP GLOVES,3,07/10/2010,2.10,17189,United Kingdom,6.30
531374,20727,LUNCH BAG BLACK SKULL.,10,03/12/2010,1.65,13178,United Kingdom,16.50
516131,22567,20 DOLLY PEGS RETROSPOT,30,29/01/2010,1.25,12709,Germany,37.50
537023,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1,10/11/2010,0.55,16725,United Kingdom,0.55
514308,22499,WOODEN UNION JACK BUNTING,12,18/04/2010,5.95,14952,United Kingdom,71.40
492220,85231,LAVENDER SCENTED SET/9 T-LIGHTS,1,05/12/2010,0.85,17368,United Kingdom,0.85
523161,22631,CIRCUS PARADE LUNCH BOX,12,18/11/2010,1.95,14146,United Kingdom,23.40
493371,84782,PINK 3 TIER GLASS PLATE STAND,1,12/04/2010,12.75,14151,United Kingdom,12.75
494798,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,6,07/12/2010,1.25,17773,United Kingdom,7.50
490118,21080,SET/20 RED SPOTTY PAPER NAPKINS,2,07/07/2010,0.85,17851,United Kingdom,1.70
493961,79323,WHITE CHERRY LIGHTS,1,07/07/2010,6.75,17841,United Kingdom,6.75
503712,20914,SET/5 RED SPOTTY LID GLASS BOWLS,6,29/03/2010,2.95,13089,United Kingdom,17.70
492742,84685,BEACH HUT KEY CABINET,4,30/03/2010,3.75,12455,Cyprus,15.00
490399,21955,UNION JACK GUNS & ROSES DOORMAT,2,30/06/2010,6.75,12975,United Kingdom,13.50
506963,84991,60 TEATIME FAIRY CAKE CASES,24,14/06/2010,0.55,15306,United Kingdom,13.20
532807,22629,SPACEBOY LUNCH BOX,1,21/11/2010,1.95,17841,United Kingdom,1.95
529144,21524,DOORMAT SPOTTY HOME SWEET HOME,1,27/05/2010,7.95,15773,United Kingdom,7.95
523971,21390,FILIGRIS HEART WITH BUTTERFLY,2,10/11/2010,1.25,15967,United Kingdom,2.50
501153,22384,LUNCH BAG PINK RETROSPOT,3,23/04/2010,1.65,15665,United Kingdom,4.95
531210,22866,HAND WARMER SCOTTY DOG DESIGN,1,16/05/2010,2.10,13263,United Kingdom,2.10
518663,21535,RED RETROSPOT SMALL MILK JUG,1,07/03/2010,2.55,14044,United Kingdom,2.55
535321,22846,BREAD BIN DINER STYLE RED,4,19/05/2010,14.95,12385,Belgium,59.80
511745,84795,PASTEL STRIPE HAMMOCK,2,22/11/2010,7.95,15183,United Kingdom,15.90
503551,22423,REGENCY CAKESTAND 3 TIER,2,14/05/2010,12.75,13291,United Kingdom,25.50
495386,20696,FLORAL SOFT CAR TOY,4,27/05/2010,3.75,15696,United Kingdom,15.00
523144,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,6,09/08/2010,2.95,13431,United Kingdom,17.70
524022,22744,MAKE YOUR OWN MONSOON CARD KIT,6,20/09/2010,2.95,13015,United Kingdom,17.70
534285,22191,IVORY DINER WALL CLOCK,6,25/07/2010,8.50,16424,United Kingdom,51.00
518771,22582,PACK OF 6 SWEETIE GIFT BOXES,1,02/05/2010,2.55,14736,United Kingdom,2.55
534366,21326,AGED GLASS SILVER T-LIGHT HOLDER,36,09/12/2009,0.65,16043,United Kingdom,23.40
513275,20674,GREEN SPOTTY BOWL,8,28/05/2010,1.25,12379,Belgium,10.00
512951,21232,STRAWBERRY CERAMIC TRINKET BOX,12,04/10/2010,1.25,16739,United Kingdom,15.00
517742,22333,RETRO SPORT PARTY BAG + STICKER SET,4,19/10/2010,1.65,15666,United Kingdom,6.60
519816,22336,DOVE DECORATION PAINTED ZINC,24,12/09/2010,0.65,15322,United Kingdom,15.60
531350,22759,SET OF 3 NOTEBOOKS IN PARCEL,2,14/05/2010,1.65,12748,United Kingdom,3.30
510067,22627,MINT KITCHEN SCALES,12,31/10/2010,7.65,13802,United Kingdom,91.80
494233,21203,BUTTERFLIES HONEYCOMB GARLAND,12,03/03/2010,1.65,15093,United Kingdom,19.80
501877,79302,"ART LIGHTS,FUNK MONKEY",4,06/09/2010,2.95,17611,United Kingdom,11.80
534035,22047,EMPIRE GIFT WRAP,25,23/08/2010,0.42,13124,United Kingdom,10.50
489679,21304,ARCHED GREY MIRROR,1,17/05/2010,12.75,16163,United Kingdom,12.75
533516,22629,SPACEBOY LUNCH BOX,36,23/11/2010,1.65,16684,United Kingdom,59.40
536162,21200,MULTICOLOUR HONEYCOMB PAPER GARLAND,10,15/12/2009,1.45,15939,United Kingdom,14.50
501548,22445,PENCIL CASE LIFE IS BEAUTIFUL,24,16/11/2010,2.95,16917,United Kingdom,70.80
526388,22616,PACK OF 12 LONDON TISSUES,24,18/10/2010,0.29,17264,United Kingdom,6.96
514677,22169,FAMILY ALBUM WHITE PICTURE FRAME,2,26/09/2010,8.5,12953,United Kingdom,17.00
524363,84946,ANTIQUE SILVER TEA GLASS ETCHED,12,21/06/2010,1.25,16875,United Kingdom,15.00
531580,22748,POPPY'S PLAYHOUSE KITCHEN,2,28/01/2010,2.10,17811,United Kingdom,4.20
490287,85099,JUMBO BAG RED WHITE SPOTTY,100,09/06/2010,1.65,16746,United Kingdom,165.00
511801,22704,WRAP RED APPLES,25,07/10/2010,0.42,13999,United Kingdom,10.50
535269,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,8,24/10/2010,2.95,14597,United Kingdom,23.60
498096,71459,HANGING JAM JAR T-LIGHT HOLDER,12,26/03/2010,0.85,12836,United Kingdom,10.20
524690,22568,FELTCRAFT CUSHION OWL,4,15/11/2010,3.75,13602,United Kingdom,15.00
526857,16169,WRAP BLIZZARD,25,29/08/2010,0.42,16279,United Kingdom,10.50
521119,20716,PARTY FOOD SHOPPER BAG,5,13/12/2009,1.25,17068,United Kingdom,6.25
518681,22271,FELTCRAFT DOLL ROSIE,1,14/07/2010,2.95,17799,United Kingdom,2.95
490680,21115,ROSE CARAVAN DOORSTOP,2,03/12/2009,6.75,17441,United Kingdom,13.50
536264,22633,HAND WARMER UNION JACK,12,11/02/2010,2.10,15434,United Kingdom,25.20
537195,21172,PARTY METAL SIGN,24,29/06/2010,1.45,15311,United Kingdom,34.80
532662,22701,PINK DOG BOWL,1,08/10/2010,2.95,16601,United Kingdom,2.95
510180,20725,LUNCH BAG RED SPOTTY,5,08/11/2010,1.65,17238,United Kingdom,8.25
509100,22327,ROUND SNACK BOXES SET OF 4 SKULLS,1,17/09/2010,2.95,17841,United Kingdom,2.95
522589,35951,FOLKART BAUBLE CHRISTMAS DECORATION,48,29/01/2010,0.38,14825,United Kingdom,18.24
524613,21670,BLUE SPOT CERAMIC DRAWER KNOB,12,07/12/2009,1.25,14004,United Kingdom,15.00
514278,21843,RED RETROSPOT CAKE STAND,2,09/05/2010,10.95,15888,United Kingdom,21.90
536796,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,2,14/02/2010,0.85,15574,United Kingdom,1.70
494108,22290,STANDING METAL RABBIT WITH EGG,6,15/11/2010,2.10,17529,United Kingdom,12.60
530818,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,4,14/11/2010,2.95,13772,United Kingdom,11.80
490078,84706,FAIRY CAKES TABLE CLOCK,3,06/06/2010,8.95,17853,United Kingdom,26.85
536262,21259,VICTORIAN SEWING BOX SMALL,2,12/10/2010,5.95,14085,United Kingdom,11.90
536759,22924,FRIDGE MAGNETS LA VIE EN ROSE,12,07/04/2010,0.85,16781,United Kingdom,10.20
515166,85214,TUB 24 PINK FLOWER PEGS,1,07/07/2010,1.65,17920,United Kingdom,1.65
512386,21508,VINTAGE KID DOLLY CARD,12,29/10/2010,0.42,12472,Germany,5.04
493543,79323,GREEN CHERRY LIGHTS,2,14/07/2010,6.75,14839,United Kingdom,13.50
493398,48185,DOOR MAT FAIRY CAKE,2,23/11/2010,6.75,12835,United Kingdom,13.50
501117,21389,IVORY HANGING DECORATION BIRD,24,06/05/2010,0.72,17448,United Kingdom,17.28
511325,22431,WATERING CAN BLUE ELEPHANT,6,26/03/2010,1.95,13771,United Kingdom,11.70
506831,22383,LUNCH BAG SUKI DESIGN,10,22/10/2010,1.65,16145,United Kingdom,16.50
503956,85206,CREAM FELT EASTER EGG BASKET,4,20/07/2010,1.65,13443,United Kingdom,6.60
498853,21041,RED SPOTTY OVEN GLOVE DOUBLE,120,01/03/2010,2.55,16779,United Kingdom,306.00
527392,21590,KINGS CHOICE CIGAR BOX MATCHES,2,08/06/2010,1.25,14044,United Kingdom,2.50
523868,48173,DOORMAT BLACK FLOCK,3,23/11/2010,7.95,15044,United Kingdom,23.85
497382,21488,RED WHITE SCARF HOT WATER BOTTLE,5,23/08/2010,3.95,14680,United Kingdom,19.75
489912,20711,JUMBO BAG TOYS,10,24/11/2010,1.95,13931,United Kingdom,19.50
526892,22464,HANGING METAL HEART LANTERN,12,22/03/2010,1.65,13665,United Kingdom,19.80
529202,22825,DECORATIVE PLANT POT WITH FRIEZE,2,19/03/2010,7.95,13692,United Kingdom,15.90
489598,22180,RETRO SPOT LAMP,1,12/07/2010,9.95,16620,United Kingdom,9.95
498347,47562,ENGLISH ROSE IRONING BOARD COVER,1,16/04/2010,3.75,16713,United Kingdom,3.75
498774,22029,SPACEBOY BIRTHDAY CARD,24,13/08/2010,0.42,13330,United Kingdom,10.08
497691,22271,FELTCRAFT DOLL ROSIE,1,28/01/2010,2.95,14040,United Kingdom,2.95
514516,82581,TOILET METAL SIGN,2,19/02/2010,0.55,17406,United Kingdom,1.10
532252,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,14/10/2010,1.65,17416,United Kingdom,19.80
492092,21527,RETRO SPOT TRADITIONAL TEAPOT,2,27/06/2010,7.95,14156,EIRE,15.90
511123,21904,HOUSE WRECKING METAL SIGN,2,17/03/2010,2.10,17673,United Kingdom,4.20
498696,84623,PINK GINGHAM ROSE FLOOR CUSHION,2,19/11/2010,7.95,16619,United Kingdom,15.90
531162,22955,36 FOIL STAR CAKE CASES,1,17/11/2010,2.10,17841,United Kingdom,2.10
515590,20961,STRAWBERRY BATH SPONGE,1,02/12/2009,1.25,16469,United Kingdom,1.25
500356,84621,BLUE GINGHAM ROSE FLOOR CUSHION,2,19/11/2010,7.95,16984,United Kingdom,15.90
520676,82494,WOODEN FRAME ANTIQUE WHITE,12,23/07/2010,2.95,12747,United Kingdom,35.40
513625,47590,PINK HAPPY BIRTHDAY BUNTING,2,18/10/2010,5.45,14505,United Kingdom,10.90
495682,21559,STRAWBERRY LUNCHBOX WITH CUTLERY,3,18/10/2010,2.55,15002,United Kingdom,7.65
496086,21238,RED SPOTTY CUP,4,21/01/2010,0.85,15861,United Kingdom,3.40
535814,48138,DOORMAT UNION FLAG,2,28/05/2010,7.95,16987,United Kingdom,15.90
517511,21936,RED RETROSPOT PICNIC BAG,5,06/12/2010,2.95,16168,United Kingdom,14.75
512436,22607,WOODEN ROUNDERS GARDEN SET,2,25/02/2010,8.50,15750,United Kingdom,17.00
534183,22730,ALARM CLOCK BAKELIKE IVORY,4,18/06/2010,3.75,12705,Germany,15.00
532058,22842,BISCUIT TIN VINTAGE RED,2,22/04/2010,6.75,14205,United Kingdom,13.50
523838,21755,LOVE BUILDING BLOCK WORD,3,02/11/2010,5.95,14934,Channel Islands,17.85
503070,22402,MAGNETS PACK OF 4 VINTAGE COLLAGE,12,27/07/2010,1.25,17676,United Kingdom,15.00
502259,85062,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,12,03/12/2010,1.65,16578,United Kingdom,19.80
525727,35924,HANGING FAIRY CAKE DECORATION,3,04/11/2010,2.10,14657,United Kingdom,6.30
520707,22681,"FRENCH BLUE METAL DOOR SIGN, 6",50,11/10/2010,1.25,17584,United Kingdom,62.50
526946,21821,GLITTER STAR GARLAND WITH BELLS,6,18/08/2010,3.75,16558,United Kingdom,22.50
524299,22634,CHILDS BREAKFAST SET SPACEBOY,2,17/08/2010,9.95,14911,EIRE,19.90
524407,20752,BLUE POLKADOT WASHING UP GLOVES,6,18/04/2010,2.10,14210,United Kingdom,12.60
507235,85116,BLACK CANDELABRA T-LIGHT HOLDER,24,02/08/2010,0.64,14298,United Kingdom,15.36
527379,22188,BLACK HEART CARD HOLDER,3,09/05/2010,3.95,13527,United Kingdom,11.85
508237,22461,SAVOY ART DECO CLOCK,1,17/11/2010,12.75,17965,United Kingdom,12.75
521193,85049,CHOCOLATE BOX RIBBONS,12,07/04/2010,1.25,13414,United Kingdom,15.00
507838,22356,"CHARLOTTE BAG , PINK/WHITE SPOTS",1,04/02/2010,0.85,15034,United Kingdom,0.85
534443,22113,GREY HEART HOT WATER BOTTLE,4,20/10/2010,3.75,14327,United Kingdom,15.00
537898,22113,GREY HEART HOT WATER BOTTLE,6,12/10/2010,3.75,17377,United Kingdom,22.50
491183,85049,BRIGHT BLUES RIBBONS,3,07/11/2010,1.25,12978,United Kingdom,3.75
535319,22219,LOVEBIRD HANGING DECORATION WHITE,12,13/04/2010,0.85,13458,United Kingdom,10.20
520019,22622,BOX OF VINTAGE ALPHABET BLOCKS,2,30/03/2010,9.95,15683,United Kingdom,19.90
531484,21733,RED HANGING HEART T-LIGHT HOLDER,1,30/09/2010,2.95,16383,United Kingdom,2.95
504848,21472,LADYBIRD + BEE RAFFIA FOOD COVER,1,28/10/2010,3.75,14623,United Kingdom,3.75
505077,84946,ANTIQUE SILVER TEA GLASS ETCHED,216,16/07/2010,1.06,15061,United Kingdom,228.96
517114,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,12,20/04/2010,0.85,17293,United Kingdom,10.20
518651,"79,000.00",MOROCCAN TEA GLASS,-2,21/07/2010,0.85,13313,United Kingdom,-1.70
494442,21482,MUSHROOM BLUE HOT WATER BOTTLE,6,13/07/2010,2.95,12644,Germany,17.70
495388,85168,WHITE BAROQUE CARRIAGE CLOCK,2,07/12/2009,9.95,15680,United Kingdom,19.90
517710,22315,200 RED + WHITE BENDY STRAWS,1,09/12/2010,1.25,15039,United Kingdom,1.25
525093,22207,FRYING PAN UNION FLAG,4,11/08/2010,4.25,17375,United Kingdom,17.00
528383,21896,POTTING SHED TWINE,2,18/10/2010,2.1,14686,United Kingdom,4.20
528642,22891,TEA FOR ONE POLKADOT,3,05/07/2010,4.25,13295,United Kingdom,12.75
516367,21929,JUMBO BAG PINK VINTAGE PAISLEY,10,25/11/2010,1.95,12921,United Kingdom,19.50
511068,21452,TOADSTOOL MONEY BOX,6,08/01/2010,2.95,14208,United Kingdom,17.70
525944,85123,WHITE HANGING HEART T-LIGHT HOLDER,8,22/12/2009,2.95,16059,United Kingdom,23.60
519194,82578,KITCHEN METAL SIGN,4,13/12/2009,0.55,16345,United Kingdom,2.20
506162,21749,LARGE RED RETROSPOT WINDMILL,6,05/12/2009,2.10,13081,United Kingdom,12.60
506250,84978,HANGING HEART JAR T-LIGHT HOLDER,7,22/10/2010,1.25,16327,United Kingdom,8.75
518406,21650,ASSORTED TUTTI FRUTTI BRACELET,18,29/04/2010,0.65,17802,United Kingdom,11.70
517106,22035,VINTAGE CARAVAN GREETING CARD,12,07/12/2010,0.42,12867,United Kingdom,5.04
493899,22282,12 EGG HOUSE PAINTED WOOD,2,05/02/2010,12.75,12417,Belgium,25.50
514340,"21,527.00",RED RETROSPOT TRADITIONAL TEAPOT,-1,16/03/2010,6.95,14527,United Kingdom,-6.95
505187,84837,WHITE SWEETHEARTS CABINET 4 DRAWERS,6,12/11/2010,10.75,14440,United Kingdom,64.50
503162,22264,FELT FARM ANIMAL WHITE BUNNY,12,30/04/2010,0.85,17586,United Kingdom,10.20
499513,21169,YOU'RE CONFUSING ME METAL SIGN,12,12/08/2010,1.69,14949,United Kingdom,20.28
490496,90180,BLACK+WHITE NECKLACE W TASSEL,1,21/03/2010,9.95,15547,United Kingdom,9.95
512949,22715,CARD WEDDING DAY,12,28/02/2010,0.42,15555,United Kingdom,5.04
489505,21929,JUMBO BAG PINK VINTAGE PAISLEY,10,03/10/2010,1.95,15712,United Kingdom,19.50
530964,22867,HAND WARMER BIRD DESIGN,10,22/03/2010,2.10,13969,United Kingdom,21.00
515575,21745,GAOLERS KEYS DECORATIVE GARDEN,6,30/06/2010,3.75,17931,United Kingdom,22.50
490937,70006,LOVE HEART POCKET WARMER,12,02/11/2010,1.65,13081,United Kingdom,19.80
527076,84378,SET OF 3 HEART COOKIE CUTTERS,12,07/10/2010,1.25,15677,United Kingdom,15.00
518063,72132,COLUMBIAN CUBE CANDLE,36,15/03/2010,0.38,14298,United Kingdom,13.68
491584,21899,"KEY FOB , GARAGE DESIGN",6,06/05/2010,0.65,12854,United Kingdom,3.90
525953,21217,RED RETROSPOT ROUND CAKE TINS,2,18/03/2010,9.95,13291,United Kingdom,19.90
494827,79323,GREEN CHERRY LIGHTS,4,04/11/2010,6.75,15623,United Kingdom,27.00
489879,85150,LADIES & GENTLEMEN METAL SIGN,1,06/12/2010,2.55,17660,United Kingdom,2.55
537144,84569,PACK 6 HEART/ICE-CREAM PATCHES,1,07/10/2010,1.25,15880,United Kingdom,1.25
525158,21014,SWISS CHALET TREE DECORATION,12,09/12/2010,0.85,14065,United Kingdom,10.20
518265,"21,843.00",RED RETROSPOT CAKE STAND,-1,15/01/2010,10.95,14211,United Kingdom,-10.95
534166,37474,SET/4 2 TONE EGG SHAPE MIXING BOWLS,1,25/06/2010,9.95,17702,United Kingdom,9.95
500020,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,12,23/06/2010,1.25,15084,United Kingdom,15.00
509748,22525,CHILDRENS GARDEN GLOVES PINK,12,23/11/2010,1.25,15217,United Kingdom,15.00
523658,20685,DOORMAT RED RETROSPOT,2,02/08/2010,7.95,15023,United Kingdom,15.90
522991,21349,IVY HEART WREATH,4,16/07/2010,6.75,13709,United Kingdom,27.00
494480,22357,KINGS CHOICE BISCUIT TIN,1,02/05/2010,4.25,15768,United Kingdom,4.25
522281,84251,"GREETING CARD, RITA",1,10/12/2009,0.19,16374,United Kingdom,0.19
492678,"22,198.00","POPCORN HOLDER , LARGE",-1,26/11/2010,1.65,18223,United Kingdom,-1.65
535590,16218,CARTOON PENCIL SHARPENERS,1,22/10/2010,0.16,17218,United Kingdom,0.16
513056,85130,BEADED PEARL HEART WHITE LARGE,6,30/07/2010,1.65,13334,United Kingdom,9.90
535953,21244,BLUE POLKADOT PLATE,1,09/03/2010,1.69,15039,United Kingdom,1.69
509033,20681,PINK SPOTTY CHILDS UMBRELLA,1,09/12/2010,3.25,15879,United Kingdom,3.25
534187,22642,SET OF 4 NAPKIN CHARMS STARS,2,30/04/2010,2.55,16501,United Kingdom,5.10
499523,22055,MINI CAKE STAND HANGING STRAWBERY,160,16/12/2009,1.45,13694,United Kingdom,232.00
537397,22755,SMALL PURPLE BABUSHKA NOTEBOOK,12,04/02/2010,0.85,16817,United Kingdom,10.20
491125,15056,EDWARDIAN PARASOL BLACK,2,23/11/2010,5.95,15311,United Kingdom,11.90
517952,21499,BLUE SPOTS WRAP,25,05/05/2010,0.42,13047,United Kingdom,10.50
535139,22804,CANDLEHOLDER PINK HANGING HEART,1,24/09/2010,2.95,15271,United Kingdom,2.95
525317,47559,TEA TIME OVEN GLOVE,4,23/02/2010,1.25,15311,United Kingdom,5.00
511063,21533,RETRO SPOT LARGE MILK JUG,1,19/07/2010,4.95,15988,United Kingdom,4.95
499457,84457,SET/3 RABBITS FLOWER SKIPPPING ROPE,2,05/12/2010,0.85,15569,United Kingdom,1.70
528920,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,4,25/01/2010,3.75,12417,Belgium,15.00
535593,85035,GARDENIA 3 WICK MORRIS BOXED CANDLE,4,30/03/2010,4.25,13362,United Kingdom,17.00
490746,"85,067.00",CREAM SWEETHEART WALL CABINET,-1,07/11/2010,18.95,14013,United Kingdom,-18.95
507701,20936,FORKED CACTUS CANDLE,1,27/01/2010,2.95,17388,United Kingdom,2.95
528640,22867,HAND WARMER BIRD DESIGN,24,31/03/2010,2.10,13555,United Kingdom,50.40
526720,21351,CINAMMON & ORANGE WREATH,16,31/08/2010,1.95,17576,United Kingdom,31.20
519829,84715,SET OF 6 ICE CREAM SKITTLES,8,10/05/2010,2.95,14911,EIRE,23.60
532810,21368,MIRRORED WALL ART LADIES,1,09/11/2010,2.55,17545,United Kingdom,2.55
513660,21500,PINK SPOTS WRAP,25,16/11/2010,0.42,17863,United Kingdom,10.50
526723,90082,DIAMANTE BOW BROOCH BLACK COLOUR,1,30/07/2010,6.35,16266,United Kingdom,6.35
517751,22629,SPACEBOY LUNCH BOX,12,21/07/2010,1.95,15325,United Kingdom,23.40
525857,20770,ABSTRACT CIRCLE JOURNAL,1,24/10/2010,2.55,17860,United Kingdom,2.55
530811,21175,GIN + TONIC DIET METAL SIGN,3,11/05/2010,2.10,13137,United Kingdom,6.30
536384,22428,ENAMEL FIRE BUCKET CREAM,6,18/01/2010,6.95,18074,United Kingdom,41.70
500721,48184,DOOR MAT ENGLISH ROSE,1,09/11/2010,7.49,17059,United Kingdom,7.49
507396,20752,RETRO BLUE SPOTTY WASHING UP GLOVES,12,20/09/2010,2.10,14911,EIRE,25.20
530421,22112,CHOCOLATE HOT WATER BOTTLE,3,28/06/2010,4.95,13579,United Kingdom,14.85
509445,48138,DOOR MAT UNION FLAG,2,31/10/2010,7.49,16875,United Kingdom,14.98
531260,22419,LIPSTICK PEN RED,1,29/03/2010,0.42,18083,United Kingdom,0.42
505509,21204,DAISIES HONEYCOMB GARLAND,12,11/10/2010,1.65,14156,EIRE,19.80
509416,22212,FOUR HOOK WHITE LOVEBIRDS,3,08/04/2010,2.10,14505,United Kingdom,6.30
531738,21922,UNION STRIPE WITH FRINGE HAMMOCK,1,27/10/2010,7.95,16960,United Kingdom,7.95
514665,84536,FAIRY CAKES NOTEBOOK A7 SIZE,2,26/05/2010,0.42,16110,United Kingdom,0.84
503991,22304,COFFEE MUG BLUE PAISLEY DESIGN,6,15/10/2010,2.55,16341,United Kingdom,15.30
517816,35598,PINK/WHITE CHRISTMAS TREE 60CM,24,31/03/2010,0.65,13963,United Kingdom,15.60
532983,20749,ASSORTED COLOUR MINI CASES,2,06/12/2010,7.95,14911,EIRE,15.90
504418,22357,KINGS CHOICE BISCUIT TIN,2,28/06/2010,4.25,15965,United Kingdom,8.50
515956,82580,BATHROOM METAL SIGN,11,21/12/2009,0.55,13291,United Kingdom,6.05
524148,21809,CHRISTMAS HANGING TREE WITH BELL,1,22/10/2010,1.25,14646,Netherlands,1.25
511051,22483,RED GINGHAM TEDDY BEAR,2,08/03/2010,2.95,12911,United Kingdom,5.90
490471,22075,6 RIBBONS ELEGANT CHRISTMAS,4,17/11/2010,1.65,15878,United Kingdom,6.60
510651,21080,SET/20 RED SPOTTY PAPER NAPKINS,48,14/09/2010,0.85,12437,France,40.80
514362,22045,SPACEBOY GIFT WRAP,25,17/12/2009,0.42,14154,United Kingdom,10.50
504864,21613,S/12 VANILLA BOTANICAL T-LIGHTS,3,24/11/2010,2.95,13262,United Kingdom,8.85
517972,20684,STRAWBERRY DREAM CHILDS UMBRELLA,3,15/11/2010,3.25,17092,United Kingdom,9.75
491186,75049,LARGE CIRCULAR MIRROR MOBILE,2,13/05/2010,1.25,15889,United Kingdom,2.50
496926,85121,RETRO LAUNDRY TUB PISTACHIO,1,03/03/2010,8.50,17965,United Kingdom,8.50
529812,21914,BLUE HARMONICA IN BOX,12,03/06/2010,1.25,14769,United Kingdom,15.00
530912,22602,CHRISTMAS RETROSPOT HEART WOOD,12,15/12/2009,0.85,17049,United Kingdom,10.20
535488,21500,PINK POLKADOT WRAP,25,28/11/2010,0.42,12976,United Kingdom,10.50
517393,22666,RECIPE BOX PANTRY YELLOW DESIGN,24,10/02/2010,2.55,13340,United Kingdom,61.20
502815,20727,LUNCH BAG BLACK SKULL.,1,24/06/2010,1.65,16768,United Kingdom,1.65
494870,21485,RED SPOT HEART HOT WATER BOTTLE,1,06/05/2010,4.95,15998,United Kingdom,4.95
510338,35972,DAISY FOLKART HEART DECORATION,24,17/11/2010,1.25,13875,United Kingdom,30.00
507376,22076,6 RIBBONS EMPIRE,1,06/06/2010,1.65,13979,United Kingdom,1.65
494889,35973,GERANIUM FOLKART HEART DECORATION,2,17/01/2010,1.25,14472,United Kingdom,2.50
490353,84247,FAWN AND MUSHROOM GREETING CARD,12,08/01/2010,0.42,15514,United Kingdom,5.04
523656,22617,BAKING SET SPACEBOY DESIGN,3,29/11/2010,4.95,18193,United Kingdom,14.85
521986,21533,RETRO SPOT LARGE MILK JUG,3,13/01/2010,4.95,14205,United Kingdom,14.85
512896,21934,SKULL SHOULDER BAG,2,11/11/2010,1.65,17346,United Kingdom,3.30
530085,22480,RED TEA TOWEL CLASSIC DESIGN,1,19/11/2010,1.25,17315,United Kingdom,1.25
497031,84849,FAIRY SOAP SOAP HOLDER,1,11/03/2010,1.69,12835,United Kingdom,1.69
494047,84692,BOX OF 24 COCKTAIL PARASOLS,25,10/05/2010,0.42,13093,United Kingdom,10.50
527950,85152,HAND OVER THE CHOCOLATE SIGN,5,01/04/2010,2.1,16795,United Kingdom,10.50
491645,85099,JUMBO BAG STRAWBERRY,1,13/04/2010,1.95,17860,United Kingdom,1.95
526965,21126,SET OF 6 GIRLS CELEBRATION CANDLES,12,17/11/2010,1.25,12589,France,15.00
512624,71459,HANGING JAM JAR T-LIGHT HOLDER,48,30/04/2010,0.85,12921,United Kingdom,40.80
506467,22083,PAPER CHAIN KIT RETRO SPOT,400,15/03/2010,2.55,16754,United Kingdom,"1,020.00"
495503,21070,VINTAGE BILLBOARD MUG,2,23/02/2010,1.25,15858,United Kingdom,2.50
499975,20983,12 PENCILS TALL TUBE RED SPOTTY,12,07/02/2010,0.85,16125,United Kingdom,10.20
535749,21922,UNION STRIPE WITH FRINGE HAMMOCK,1,07/06/2010,7.95,17358,United Kingdom,7.95
501256,22379,RECYCLING BAG RETROSPOT,450,26/04/2010,1.80,17949,United Kingdom,810.00
528125,21640,ASSORTED TUTTI FRUTTI FOB NOTEBOOK,12,08/12/2009,0.85,16903,United Kingdom,10.20
505175,21216,"SET 3 RED SPOT TIN TEA,COFFEE,SUGAR",1,22/11/2010,4.95,12835,United Kingdom,4.95
522072,21172,PARTY METAL SIGN,12,01/12/2009,1.45,14635,United Kingdom,17.40
498357,85152,HAND OVER THE CHOCOLATE SIGN,1,24/11/2010,2.10,17841,United Kingdom,2.10
511137,22649,STRAWBERRY FAIRY CAKE TEAPOT,1,25/08/2010,4.95,14167,United Kingdom,4.95
515598,21232,STRAWBERRY CERAMIC TRINKET BOX,24,02/03/2010,1.25,14895,United Kingdom,30.00
528156,22092,BLUE PAISLEY TISSUE BOX,2,26/08/2010,1.25,17817,United Kingdom,2.50
494989,79323,PINK CHERRY LIGHTS,1,21/05/2010,6.75,14556,United Kingdom,6.75
499011,22079,RIBBON REEL HEARTS DESIGN,10,23/11/2010,1.65,14284,United Kingdom,16.50
529098,"21,849.00",SILVER DIAMANTE PEN IN GIFT BOX,-96,03/12/2009,1.25,15953,United Kingdom,-120.00
517714,20728,LUNCH BAG CARS BLUE,5,15/04/2010,1.65,13869,United Kingdom,8.25
531444,22082,RIBBON REEL STRIPES DESIGN,5,11/12/2009,1.65,12748,United Kingdom,8.25
529585,21429,RED GINGHAM ROSE JEWELLERY BOX,8,06/12/2009,1.65,14911,EIRE,13.20
